feature_set,portfolio_top_k,date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,universe_source_date,tdnet_any,tdnet_positive,tdnet_negative
baseline_price_shape_tdnet_clear,2,2024-09-11,3180,ビューティガレージ,2,0.5852265162697339,1.0,2.6762402088772896,True,True,True,2024-09-10,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-12,4268,エッジテクノロジー,1,0.5898677215112414,0.0,0.0,True,True,True,2024-09-11,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-12,6227,ＡＩメカテック,2,0.5823229565686855,0.0,-0.25041736227044975,True,True,True,2024-09-11,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-13,7110,クラシコム,1,0.5857780024787943,1.0,0.37707390648566985,True,True,True,2024-09-12,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-13,6914,オプテックスグループ,2,0.5833363350910312,0.0,-1.276595744680853,True,True,True,2024-09-12,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-17,7095,Ｍａｃｂｅｅ Ｐｌａｎｅｔ,1,0.5961997150017396,0.0,-7.722132471728593,True,True,True,2024-09-13,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-17,6184,鎌倉新書,2,0.5927121020760145,0.0,-0.6048387096774244,True,True,True,2024-09-13,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-18,3653,モルフォ,1,0.6291630492945942,0.0,-5.727554179566563,True,True,True,2024-09-17,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-18,7033,マネジメントソリューションズ,2,0.6232667955402453,1.0,9.426751592356686,True,True,True,2024-09-17,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-19,1948,弘電社,1,0.6051390207437916,0.0,-2.140883977900554,True,True,True,2024-09-18,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-19,9058,トランコム,2,0.5864575043444411,0.0,0.0,True,True,True,2024-09-18,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-20,3153,八洲電機,1,0.6007873358149681,1.0,1.4983351831298508,True,True,True,2024-09-19,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-20,9058,トランコム,2,0.5835002108751273,1.0,0.8687258687258614,True,True,True,2024-09-19,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-24,3461,パルマ,1,0.6103160926366268,1.0,3.439803439803435,True,True,True,2024-09-20,1.0,1.0,0.0
baseline_price_shape_tdnet_clear,2,2024-09-24,3962,チェンジホールディングス,2,0.59240294736798,0.0,-4.984662576687116,True,True,True,2024-09-20,0.0,0.0,0.0
