date,model_rank,code,name,model_score,score_eligible,label,oc_return_pct,candidate_id,top_k
2025-06-18,1,7255,桜井製作所,0.10866964614444317,True,1,0.17241379310344307,L4_price_control,2
2025-06-18,2,7058,共栄セキュリティーサービス,0.10707717492815239,True,1,3.4623217922606919,L4_price_control,2
2025-06-19,1,9767,日建⼯学,0.12168563781950838,True,1,1.6702977487291104,L4_price_control,2
2025-06-19,2,6648,かわでん,0.10824407415680402,True,1,0.57012542759407037,L4_price_control,2
2025-06-20,1,3843,フリービット,0.1015155184140439,True,0,-1.480959097320167,L4_price_control,2
2025-06-20,2,7255,桜井製作所,0.09848406486174667,True,1,0.86355785837650689,L4_price_control,2
2025-06-24,1,2327,日鉄ソリューションズ,0.1012674585575704,True,0,-0.42918454935622075,L4_price_control,2
2025-06-24,2,2408,ＫＧ情報,0.10074908928033059,True,0,-0.64205457463883953,L4_price_control,2
2025-06-25,1,4437,ｇｏｏｄｄａｙｓホールディングス,0.11677298452190224,True,0,-0.29585798816568198,L4_price_control,2
2025-06-25,2,9869,加藤産業,0.10715225177969485,True,1,1.1152416356877248,L4_price_control,2
2025-06-26,1,4437,ｇｏｏｄｄａｙｓホールディングス,0.1002126309002456,True,1,1.5037593984962516,L4_price_control,2
2025-06-26,2,9364,上組,0.096367414848484045,True,1,0.28032619775739676,L4_price_control,2
2025-06-27,1,6648,かわでん,0.10140879473471885,True,0,-1.851851851851849,L4_price_control,2
2025-06-27,2,4437,ｇｏｏｄｄａｙｓホールディングス,0.10043718339087945,True,1,0.14792899408284654,L4_price_control,2
2025-06-30,1,4437,ｇｏｏｄｄａｙｓホールディングス,0.1206203419974279,True,1,1.4925373134328401,L4_price_control,2
2025-06-30,2,7043,アルー,0.1204763697260757,True,1,0.91503267973855884,L4_price_control,2
2025-07-01,1,9361,伏木海陸運送,0.11012275650790314,True,0,-0.30562347188264338,L4_price_control,2
2025-07-01,2,4437,ｇｏｏｄｄａｙｓホールディングス,0.10981350531476368,True,0,-0.72992700729926918,L4_price_control,2
2025-07-02,1,9361,伏木海陸運送,0.10195250434127154,True,0,-0.55180870631514889,L4_price_control,2
2025-07-02,2,7043,アルー,0.099022810413914614,True,,,L4_price_control,2
2025-07-07,1,7043,アルー,0.10718479207572439,True,1,0.26041666666667407,L4_price_control,2
2025-07-07,2,2798,ワイズテーブルコーポレーション,0.09994958544743443,True,0,-0.86811352253756136,L4_price_control,2
2025-07-08,1,7043,アルー,0.10997466419606634,True,1,0.39215686274509665,L4_price_control,2
2025-07-08,2,2798,ワイズテーブルコーポレーション,0.09505138185747182,True,0,-0.033704078193463882,L4_price_control,2
2025-07-09,1,7043,アルー,0.1354971825086205,True,1,0.78125,L4_price_control,2
2025-07-09,2,9364,上組,0.10095057850827968,True,1,1.3131813676907855,L4_price_control,2
2025-07-10,1,7043,アルー,0.11974791124158976,True,1,0.38961038961038419,L4_price_control,2
2025-07-10,2,4437,ｇｏｏｄｄａｙｓホールディングス,0.11925741283164604,True,1,0.44117647058823373,L4_price_control,2
2025-07-11,1,4437,ｇｏｏｄｄａｙｓホールディングス,0.11984044415952901,True,1,0.29282576866764831,L4_price_control,2
2025-07-11,2,7043,アルー,0.11006004129051725,True,1,0.65189048239895353,L4_price_control,2
2025-07-14,1,4437,ｇｏｏｄｄａｙｓホールディングス,0.12278675669357789,True,0,-0.72463768115942351,L4_price_control,2
2025-07-14,2,7043,アルー,0.11897181489415871,True,0,-0.13003901170350884,L4_price_control,2
2025-07-15,1,7043,アルー,0.12566225621553934,True,0,0,L4_price_control,2
2025-07-15,2,4976,東洋ドライルーブ,0.10785553188901718,True,0,-0.37359900373599153,L4_price_control,2
2025-07-16,1,7043,アルー,0.11287405863109937,True,1,0.64935064935065512,L4_price_control,2
2025-07-16,2,4437,ｇｏｏｄｄａｙｓホールディングス,0.094942894705233663,True,1,2.4999999999999911,L4_price_control,2
2025-07-23,1,7808,シー・エス・ランバー,0.090870415906451493,True,1,0.4366812227074135,L4_price_control,2
2025-07-23,2,7634,星医療酸器,0.085694395380832136,True,1,0.11001100110010764,L4_price_control,2
2025-07-24,1,7808,シー・エス・ランバー,0.11178745467973486,True,1,1.655629139072845,L4_price_control,2
2025-07-24,2,7634,星医療酸器,0.11079046083746015,True,0,0,L4_price_control,2
2025-07-25,1,7634,星医療酸器,0.12330374052053149,True,1,0.439560439560438,L4_price_control,2
2025-07-25,2,9259,タカヨシホールディングス,0.11750304220642216,True,0,0,L4_price_control,2
2025-07-28,1,7634,星医療酸器,0.12258448826711996,True,0,0,L4_price_control,2
2025-07-28,2,9259,タカヨシホールディングス,0.11983419759616465,True,0,-0.14265335235378318,L4_price_control,2
2025-07-29,1,9259,タカヨシホールディングス,0.11909737412972191,True,0,0,L4_price_control,2
2025-07-29,2,7043,アルー,0.11553034162238594,True,0,-0.37641154328732496,L4_price_control,2
2025-07-30,1,7043,アルー,0.11666033591232153,True,1,2.130325814536338,L4_price_control,2
2025-07-30,2,9254,ラバブルマーケティンググループ,0.10413189639987143,True,0,0,L4_price_control,2
2025-07-31,1,9259,タカヨシホールディングス,0.11339578950820201,True,1,0.14265335235377208,L4_price_control,2
2025-07-31,2,9254,ラバブルマーケティンググループ,0.10920607867378002,True,1,1.717967072297788,L4_price_control,2
2024-07-01,1,4046,大阪ソーダ,0.30454277992248535,True,0,-1.1059907834101379,T02_char_value_event_only,1
