candidate_id,date,model_rank,code,name,model_score,label,oc_return_pct
C00_DAILY_RANK_RIDGE,2024-10-03,2,3804,システム ディ,0.11129817950926642,0.0,-0.07127583749109156
C00_DAILY_RANK_RIDGE,2024-10-04,1,3726,フォーシーズＨＤ,0.10984652085670812,0.0,-0.4158004158004158
C00_DAILY_RANK_RIDGE,2024-10-04,2,2331,綜合警備保障,0.10556271988255961,1.0,0.2936857562408246
C00_DAILY_RANK_RIDGE,2024-10-07,1,1925,大和ハウス⼯業,0.09019075617032435,0.0,-0.1295896328293744
C00_DAILY_RANK_RIDGE,2024-10-07,2,3712,情報企画,0.087279296872098,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-10-08,1,4361,川口化学⼯業,0.11909794353736422,1.0,0.12853470437017567
C00_DAILY_RANK_RIDGE,2024-10-08,2,2229,カルビー,0.11448021455400385,1.0,0.5899705014749346
C00_DAILY_RANK_RIDGE,2024-10-09,1,2229,カルビー,0.10779094868606585,1.0,0.9381413075344458
C00_DAILY_RANK_RIDGE,2024-10-09,2,2334,イオレ,0.10257432016455875,0.0,-0.30674846625766694
C00_DAILY_RANK_RIDGE,2024-10-10,1,2334,イオレ,0.10946425354982142,1.0,0.9230769230769154
C00_DAILY_RANK_RIDGE,2024-10-10,2,8871,ゴールドクレスト,0.10928954347639419,1.0,1.273885350318471
C00_DAILY_RANK_RIDGE,2024-10-11,1,2334,イオレ,0.10678340447303297,0.0,-0.1524390243902385
C00_DAILY_RANK_RIDGE,2024-10-11,2,8871,ゴールドクレスト,0.10185767424639422,1.0,1.572327044025168
C00_DAILY_RANK_RIDGE,2024-10-15,1,9601,松竹,0.10258886556682695,1.0,0.9304812834224574
C00_DAILY_RANK_RIDGE,2024-10-15,2,2334,イオレ,0.09805160816663414,0.0,-0.3039513677811523
C00_DAILY_RANK_RIDGE,2024-10-16,1,8871,ゴールドクレスト,0.11580927017200847,1.0,2.8037383177569986
C00_DAILY_RANK_RIDGE,2024-10-16,2,8267,イオン,0.09624239066030392,1.0,1.3246823465801638
C00_DAILY_RANK_RIDGE,2024-10-17,1,8025,ツカモトコーポレーション,0.09612963451431356,0.0,-2.1015761821365997
C00_DAILY_RANK_RIDGE,2024-10-17,2,9143,ＳＧホールディングス,0.09584470644591407,1.0,0.4330446369087193
C00_DAILY_RANK_RIDGE,2024-10-18,1,3195,ジェネレーションパス,0.10285371873541904,1.0,4.680851063829783
C00_DAILY_RANK_RIDGE,2024-10-18,2,3490,アズ企画設計,0.09647617689458589,0.0,-0.08996851102114345
C00_DAILY_RANK_RIDGE,2024-10-21,1,9064,ヤマトホールディングス,0.09296717604918028,1.0,0.061538461538468425
C00_DAILY_RANK_RIDGE,2024-10-21,2,7043,アルー,0.09273850852531845,0.0,-0.26595744680850686
C00_DAILY_RANK_RIDGE,2024-10-22,1,7072,インティメート・マージャー,0.10573295317182718,0.0,-0.8474576271186418
C00_DAILY_RANK_RIDGE,2024-10-22,2,9347,日本管財ホールディングス,0.10516186764501725,0.0,-1.9593345656192196
C00_DAILY_RANK_RIDGE,2024-10-23,1,8871,ゴールドクレスト,0.12809309286609366,0.0,-2.7156549520766737
C00_DAILY_RANK_RIDGE,2024-10-23,2,2268,Ｂ−Ｒ サーティワン アイスクリーム,0.1091874689262922,0.0,-0.7194244604316502
C00_DAILY_RANK_RIDGE,2024-10-24,1,8871,ゴールドクレスト,0.13266674097364925,1.0,0.8291873963515828
C00_DAILY_RANK_RIDGE,2024-10-24,2,7369,メイホーホールディングス,0.11786120013788175,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-10-25,1,7815,東京ボード⼯業,0.12165999509024553,1.0,1.1513157894736947
C00_DAILY_RANK_RIDGE,2024-10-25,2,8871,ゴールドクレスト,0.11853641592969424,1.0,0.6557377049180246
C00_DAILY_RANK_RIDGE,2024-10-28,1,8871,ゴールドクレスト,0.12383042419549474,0.0,-2.1035598705501646
C00_DAILY_RANK_RIDGE,2024-10-28,2,7379,サーキュレーション,0.11391069207131081,1.0,0.16286644951140072
C00_DAILY_RANK_RIDGE,2024-10-29,1,8871,ゴールドクレスト,0.12576070353274374,0.0,-0.658978583196046
