stage,candidate_id,date,model_rank,code,name,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-19,2,2120,ＬＩＦＵＬＬ,0.5599529352240489,0.0,-0.5780346820809301,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-20,1,8914,エリアリンク,0.5597735187153311,1.0,0.653923541247492,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-20,2,7793,イメージ・マジック,0.5534551891315661,1.0,2.553191489361706,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-21,1,4971,メック,0.5616752875862134,1.0,0.6144393241167334,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-21,2,4071,プラスアルファ・コンサルティング,0.5554152002935541,1.0,0.273972602739736,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-25,1,3649,ファインデックス,0.5702390662237692,0.0,-0.7042253521126751,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-25,2,4971,メック,0.5560640575562349,0.0,-1.2741312741312738,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-26,1,3359,ｃｏｔｔａ,0.5591195663782337,0.0,-4.793028322440085,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-26,2,7043,アルー,0.5561882197127315,0.0,-0.14224751066855834,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-27,1,3359,ｃｏｔｔａ,0.5725494922034728,0.0,0.0,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-27,2,7043,アルー,0.5550594729048762,1.0,0.8595988538681931,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-28,1,9159,Ｗ ＴＯＫＹＯ,0.5748766150242752,0.0,-2.4365482233502544,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-28,2,2175,エス・エム・エス,0.5639760501026599,0.0,-3.2312211498111587,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-03,1,2175,エス・エム・エス,0.5732560314648,1.0,1.4243820695433618,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-03,2,6098,リクルートホールディングス,0.5679709961871992,1.0,3.4065934065934167,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-04,1,9159,Ｗ ＴＯＫＹＯ,0.5669022089873412,1.0,0.38546255506608507,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-04,2,2175,エス・エム・エス,0.5651064945116026,0.0,-1.8992568125516085,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-05,1,2175,エス・エム・エス,0.5658653945328551,0.0,-2.960526315789469,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-05,2,4783,ＮＣＤ,0.561798210200557,1.0,0.43494019572309917,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-06,1,7043,アルー,0.5709520075599713,0.0,0.0,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-06,2,4783,ＮＣＤ,0.5679802119190537,0.0,-0.9352517985611541,True,True,True
