date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,spec_id
2024-03-28,1926,ライト⼯業,2,0.5672331057364199,0.0,-2.519379844961245,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-29,2193,クックパッド,1,0.5878532568640485,0.0,0.0,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-29,9272,ブティックス,2,0.5748490928054876,1.0,0.8340283569641338,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-01,7916,光村印刷,1,0.5738741020261898,1.0,0.6699147381242332,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-01,8750,第一生命ホールディングス,2,0.5683861145662535,0.0,-3.721641600815706,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-02,8705,日産証券グループ,1,0.5919751834689589,0.0,-2.7888446215139417,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-02,6547,グリーンズ,2,0.5900478950171321,0.0,-1.0062893081761004,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-03,4420,イーソル,1,0.5933418701678013,1.0,1.4248704663212486,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-03,8705,日産証券グループ,2,0.5923488935029648,1.0,0.42016806722688926,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-04,7157,ライフネット生命保険,1,0.5586792774388954,1.0,0.42553191489360653,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-04,6504,富士電機,2,0.5547942121697765,0.0,-1.617277749874435,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-05,9878,セキド,1,0.5860386141523912,1.0,1.4175257731958713,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-05,6093,エスクロー・エージェント・ジャパン,2,0.5627500893406275,0.0,0.0,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-08,6093,エスクロー・エージェント・ジャパン,1,0.5668814363110122,0.0,-0.6896551724137945,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-08,6863,ニレコ,2,0.5582721342461434,0.0,-1.3326752221125338,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-09,6266,タツモ,1,0.560230979513136,1.0,0.7792207792207684,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-09,3299,ムゲンエステート,2,0.5600436377784308,0.0,-0.33783783783783994,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-10,5257,ノバシステム,1,0.5681139823767717,0.0,-2.0679468242245203,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-10,3907,シリコンスタジオ,2,0.5628495438591596,1.0,0.7860262008733576,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-11,4840,トライアイズ,1,0.5638206808214404,1.0,2.2580645161290214,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-11,6724,セイコーエプソン,2,0.5572671336954601,1.0,1.6402714932126639,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-12,3542,ベガコーポレーション,1,0.5610437458448706,1.0,3.7844036697247674,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-12,3288,オープンハウスグループ,2,0.5590000930273114,1.0,2.2023685850820707,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-15,7049,識学,1,0.5742657759648124,0.0,-3.5363457760314354,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-15,3277,サンセイランディック,2,0.5669474342585094,0.0,-0.36663611365719273,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-16,9612,ラックランド,1,0.5624844823298554,0.0,-3.3634538152610416,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-16,9308,乾汽船,2,0.5514866361461209,0.0,-2.135561745589598,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-17,3687,フィックスターズ,1,0.5881271240769967,0.0,-1.0679611650485477,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-17,1401,エムビーエス,2,0.5835307809160541,0.0,-3.001364256480221,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-18,3744,サイオス,1,0.5881812785868004,1.0,1.983471074380172,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-18,3687,フィックスターズ,2,0.5856525427861797,1.0,1.098901098901095,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-19,9873,日本ＫＦＣホールディングス,1,0.5631389206156163,1.0,0.6666666666666599,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-04-19,3793,ドリコム,2,0.5630776886241967,0.0,-0.8797653958944274,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
