candidate_id,date,model_rank,code,name,label,oc_return_pct,ensemble_score
O03_follow_leader_hl20,2024-08-19,2,8139,ナガホリ,1.0,1.7492711370262315,
C00_daily_rank_ridge,2024-08-19,1,7043,アルー,0.0,-0.5031446540880502,
C00_daily_rank_ridge,2024-08-19,2,8139,ナガホリ,1.0,1.7492711370262315,
O01_softmax_ewma_vote_hl20,2024-08-20,1,7043,アルー,0.0,-0.3764115432873249,0.7657607362515112
O01_softmax_ewma_vote_hl20,2024-08-20,2,3804,システム ディ,,,0.19581858698373025
O02_equal_vote_control,2024-08-20,1,7043,アルー,0.0,-0.3764115432873249,0.6785714285714284
O02_equal_vote_control,2024-08-20,2,8871,ゴールドクレスト,1.0,0.8787346221441172,0.17857142857142855
O03_follow_leader_hl20,2024-08-20,1,7043,アルー,0.0,-0.3764115432873249,
O03_follow_leader_hl20,2024-08-20,2,3804,システム ディ,,,
C00_daily_rank_ridge,2024-08-20,1,7043,アルー,0.0,-0.3764115432873249,
C00_daily_rank_ridge,2024-08-20,2,3804,システム ディ,,,
O01_softmax_ewma_vote_hl20,2024-08-21,1,7043,アルー,1.0,0.6369426751592355,0.5866389866087549
O01_softmax_ewma_vote_hl20,2024-08-21,2,8139,ナガホリ,1.0,0.2857142857142891,0.24375308406255086
O02_equal_vote_control,2024-08-21,1,7043,アルー,1.0,0.6369426751592355,0.4285714285714285
O02_equal_vote_control,2024-08-21,2,3800,ユニリタ,1.0,0.1036806635562381,0.21428571428571425
O03_follow_leader_hl20,2024-08-21,1,7043,アルー,1.0,0.6369426751592355,
O03_follow_leader_hl20,2024-08-21,2,8139,ナガホリ,1.0,0.2857142857142891,
C00_daily_rank_ridge,2024-08-21,1,7043,アルー,1.0,0.6369426751592355,
C00_daily_rank_ridge,2024-08-21,2,8139,ナガホリ,1.0,0.2857142857142891,
O01_softmax_ewma_vote_hl20,2024-08-22,1,7043,アルー,0.0,-0.3778337531486153,0.718042245260007
O01_softmax_ewma_vote_hl20,2024-08-22,2,5905,日本製罐,1.0,3.333333333333344,0.3343087224840026
O02_equal_vote_control,2024-08-22,1,7043,アルー,0.0,-0.3778337531486153,0.5714285714285713
O02_equal_vote_control,2024-08-22,2,5905,日本製罐,1.0,3.333333333333344,0.3928571428571428
O03_follow_leader_hl20,2024-08-22,1,7043,アルー,0.0,-0.3778337531486153,
O03_follow_leader_hl20,2024-08-22,2,5905,日本製罐,1.0,3.333333333333344,
C00_daily_rank_ridge,2024-08-22,1,7043,アルー,0.0,-0.3778337531486153,
C00_daily_rank_ridge,2024-08-22,2,5905,日本製罐,1.0,3.333333333333344,
O01_softmax_ewma_vote_hl20,2024-08-23,1,7043,アルー,0.0,-1.4981273408239737,0.6185715555649559
O01_softmax_ewma_vote_hl20,2024-08-23,2,7863,平賀,0.0,-0.5025125628140725,0.19496641696518083
O02_equal_vote_control,2024-08-23,1,7043,アルー,0.0,-1.4981273408239737,0.4285714285714285
O02_equal_vote_control,2024-08-23,2,7863,平賀,0.0,-0.5025125628140725,0.24999999999999994
O03_follow_leader_hl20,2024-08-23,1,7043,アルー,0.0,-1.4981273408239737,
O03_follow_leader_hl20,2024-08-23,2,8247,大和,1.0,0.919540229885052,
C00_daily_rank_ridge,2024-08-23,1,7043,アルー,0.0,-1.4981273408239737,
C00_daily_rank_ridge,2024-08-23,2,8247,大和,1.0,0.919540229885052,
O01_softmax_ewma_vote_hl20,2024-08-26,1,7043,アルー,1.0,0.2531645569620266,0.6243508460606401
O01_softmax_ewma_vote_hl20,2024-08-26,2,3738,ティーガイア,0.0,-1.331557922769644,0.3373175395985259
O02_equal_vote_control,2024-08-26,1,7043,アルー,1.0,0.2531645569620266,0.5357142857142856
O02_equal_vote_control,2024-08-26,2,3738,ティーガイア,0.0,-1.331557922769644,0.21428571428571427
O03_follow_leader_hl20,2024-08-26,1,7043,アルー,1.0,0.2531645569620266,
O03_follow_leader_hl20,2024-08-26,2,3738,ティーガイア,0.0,-1.331557922769644,
C00_daily_rank_ridge,2024-08-26,1,7043,アルー,1.0,0.2531645569620266,
C00_daily_rank_ridge,2024-08-26,2,3738,ティーガイア,0.0,-1.331557922769644,
O01_softmax_ewma_vote_hl20,2024-08-27,1,3738,ティーガイア,1.0,1.206434316353877,0.3634494394482142
O01_softmax_ewma_vote_hl20,2024-08-27,2,7043,アルー,0.0,-0.631313131313127,0.16798198370224293
O02_equal_vote_control,2024-08-27,1,3738,ティーガイア,1.0,1.206434316353877,0.21428571428571427
O02_equal_vote_control,2024-08-27,2,4445,リビン・テクノロジーズ,0.0,0.0,0.14285714285714285
O03_follow_leader_hl20,2024-08-27,1,3738,ティーガイア,1.0,1.206434316353877,
O03_follow_leader_hl20,2024-08-27,2,8871,ゴールドクレスト,1.0,0.3517411185367525,
C00_daily_rank_ridge,2024-08-27,1,3738,ティーガイア,1.0,1.206434316353877,
C00_daily_rank_ridge,2024-08-27,2,8871,ゴールドクレスト,1.0,0.3517411185367525,
O01_softmax_ewma_vote_hl20,2024-08-28,1,9914,植松商会,,,0.48099093045805547
O01_softmax_ewma_vote_hl20,2024-08-28,2,7043,アルー,0.0,-0.37974683544304,0.3359858556016067
O02_equal_vote_control,2024-08-28,1,187A,サムティホールディングス,1.0,0.0378501135503306,0.3928571428571428
O02_equal_vote_control,2024-08-28,2,9914,植松商会,,,0.3571428571428571
O03_follow_leader_hl20,2024-08-28,1,9914,植松商会,,,
O03_follow_leader_hl20,2024-08-28,2,7043,アルー,0.0,-0.37974683544304,
C00_daily_rank_ridge,2024-08-28,1,9914,植松商会,,,
C00_daily_rank_ridge,2024-08-28,2,7043,アルー,0.0,-0.37974683544304,
O01_softmax_ewma_vote_hl20,2024-08-29,1,2736,フェスタリアホールディングス,0.0,-0.7027406886858767,0.5631599587159124
O01_softmax_ewma_vote_hl20,2024-08-29,2,9914,植松商会,1.0,0.2857142857142891,0.38293962019150035
O02_equal_vote_control,2024-08-29,1,2736,フェスタリアホールディングス,0.0,-0.7027406886858767,0.4642857142857142
O02_equal_vote_control,2024-08-29,2,9914,植松商会,1.0,0.2857142857142891,0.3214285714285714
O03_follow_leader_hl20,2024-08-29,1,2736,フェスタリアホールディングス,0.0,-0.7027406886858767,
O03_follow_leader_hl20,2024-08-29,2,9914,植松商会,1.0,0.2857142857142891,
C00_daily_rank_ridge,2024-08-29,1,2736,フェスタリアホールディングス,0.0,-0.7027406886858767,
C00_daily_rank_ridge,2024-08-29,2,9914,植松商会,1.0,0.2857142857142891,
O01_softmax_ewma_vote_hl20,2024-08-30,1,7043,アルー,1.0,1.13924050632912,0.34421479549289097
O01_softmax_ewma_vote_hl20,2024-08-30,2,3991,ウォンテッドリー,0.0,-0.4201680672268892,0.24878709201091054
O02_equal_vote_control,2024-08-30,1,7043,アルー,1.0,1.13924050632912,0.2857142857142857
O02_equal_vote_control,2024-08-30,2,3991,ウォンテッドリー,0.0,-0.4201680672268892,0.25
O03_follow_leader_hl20,2024-08-30,1,3991,ウォンテッドリー,0.0,-0.4201680672268892,
O03_follow_leader_hl20,2024-08-30,2,3738,ティーガイア,0.0,-0.6784260515603768,
C00_daily_rank_ridge,2024-08-30,1,3991,ウォンテッドリー,0.0,-0.4201680672268892,
C00_daily_rank_ridge,2024-08-30,2,3738,ティーガイア,0.0,-0.6784260515603768,
O01_softmax_ewma_vote_hl20,2024-09-02,1,4445,リビン・テクノロジーズ,0.0,-0.4326663061114066,0.452230737485692
O01_softmax_ewma_vote_hl20,2024-09-02,2,3991,ウォンテッドリー,0.0,-0.5922165820642977,0.32619849784523
O02_equal_vote_control,2024-09-02,1,4445,リビン・テクノロジーズ,0.0,-0.4326663061114066,0.3214285714285714
O02_equal_vote_control,2024-09-02,2,3991,ウォンテッドリー,0.0,-0.5922165820642977,0.21428571428571425
O03_follow_leader_hl20,2024-09-02,1,3991,ウォンテッドリー,0.0,-0.5922165820642977,
O03_follow_leader_hl20,2024-09-02,2,7938,リーガルコーポレーション,0.0,-0.1160092807424573,
C00_daily_rank_ridge,2024-09-02,1,4445,リビン・テクノロジーズ,0.0,-0.4326663061114066,
C00_daily_rank_ridge,2024-09-02,2,3991,ウォンテッドリー,0.0,-0.5922165820642977,
O01_softmax_ewma_vote_hl20,2024-09-03,1,3092,ＺＯＺＯ,1.0,3.397947548460656,0.40514116460385086
O01_softmax_ewma_vote_hl20,2024-09-03,2,8167,リテールパートナーズ,1.0,0.7896625987078298,0.1190359575813324
O02_equal_vote_control,2024-09-03,1,3092,ＺＯＺＯ,1.0,3.397947548460656,0.2857142857142857
O02_equal_vote_control,2024-09-03,2,5618,ナイル,1.0,0.2475247524752477,0.21428571428571427
O03_follow_leader_hl20,2024-09-03,1,3092,ＺＯＺＯ,1.0,3.397947548460656,
O03_follow_leader_hl20,2024-09-03,2,3768,リスクモンスター,0.0,0.0,
C00_daily_rank_ridge,2024-09-03,1,3092,ＺＯＺＯ,1.0,3.397947548460656,
C00_daily_rank_ridge,2024-09-03,2,4445,リビン・テクノロジーズ,1.0,1.5752308527973824,
O01_softmax_ewma_vote_hl20,2024-09-04,1,8167,リテールパートナーズ,0.0,-0.0721500721500678,0.2905666718494118
O01_softmax_ewma_vote_hl20,2024-09-04,2,7273,イクヨ,0.0,-3.824861600402618,0.2735385004606977
O02_equal_vote_control,2024-09-04,1,5618,ナイル,0.0,-0.7425742574257432,0.24999999999999997
O02_equal_vote_control,2024-09-04,2,7273,イクヨ,0.0,-3.824861600402618,0.21428571428571427
O03_follow_leader_hl20,2024-09-04,1,7514,ヒマラヤ,1.0,0.2244668911335567,
O03_follow_leader_hl20,2024-09-04,2,8167,リテールパートナーズ,0.0,-0.0721500721500678,
C00_daily_rank_ridge,2024-09-04,1,7514,ヒマラヤ,1.0,0.2244668911335567,
C00_daily_rank_ridge,2024-09-04,2,8167,リテールパートナーズ,0.0,-0.0721500721500678,
O01_softmax_ewma_vote_hl20,2024-09-05,1,3436,ＳＵＭＣＯ,0.0,-0.8289124668435011,0.5401964484642607
O01_softmax_ewma_vote_hl20,2024-09-05,2,6190,フェニックスバイオ,0.0,0.0,0.14726255793961768
O02_equal_vote_control,2024-09-05,1,3436,ＳＵＭＣＯ,0.0,-0.8289124668435011,0.3571428571428571
O02_equal_vote_control,2024-09-05,2,189A,Ｄ＆Ｍカンパニー,1.0,0.1142857142857112,0.25
O03_follow_leader_hl20,2024-09-05,1,3436,ＳＵＭＣＯ,0.0,-0.8289124668435011,
O03_follow_leader_hl20,2024-09-05,2,6190,フェニックスバイオ,0.0,0.0,
C00_daily_rank_ridge,2024-09-05,1,3436,ＳＵＭＣＯ,0.0,-0.8289124668435011,
C00_daily_rank_ridge,2024-09-05,2,6190,フェニックスバイオ,0.0,0.0,
O01_softmax_ewma_vote_hl20,2024-09-06,1,4445,リビン・テクノロジーズ,0.0,-0.3846153846153832,0.2446112651755944
O01_softmax_ewma_vote_hl20,2024-09-06,2,4519,中外製薬,0.0,-0.7245283018867954,0.2123467001405268
O02_equal_vote_control,2024-09-06,1,6034,ＭＲＴ,1.0,4.643962848297223,0.3571428571428571
O02_equal_vote_control,2024-09-06,2,4445,リビン・テクノロジーズ,0.0,-0.3846153846153832,0.14285714285714285
O03_follow_leader_hl20,2024-09-06,1,4519,中外製薬,0.0,-0.7245283018867954,
O03_follow_leader_hl20,2024-09-06,2,3961,シルバーエッグ・テクノロジー,0.0,-2.9126213592233,
C00_daily_rank_ridge,2024-09-06,1,4445,リビン・テクノロジーズ,0.0,-0.3846153846153832,
C00_daily_rank_ridge,2024-09-06,2,7689,コパ・コーポレーション,1.0,0.1620745542949775,
O01_softmax_ewma_vote_hl20,2024-09-09,1,7689,コパ・コーポレーション,1.0,1.5050167224080369,0.30897365905629043
O01_softmax_ewma_vote_hl20,2024-09-09,2,7273,イクヨ,,,0.2884302935397246
O02_equal_vote_control,2024-09-09,1,9232,パスコ,0.0,0.0,0.3571428571428571
O02_equal_vote_control,2024-09-09,2,7273,イクヨ,,,0.24999999999999997
O03_follow_leader_hl20,2024-09-09,1,7689,コパ・コーポレーション,1.0,1.5050167224080369,
O03_follow_leader_hl20,2024-09-09,2,7138,ＴＯＲＩＣＯ,1.0,4.3010752688172005,
C00_daily_rank_ridge,2024-09-09,1,7689,コパ・コーポレーション,1.0,1.5050167224080369,
C00_daily_rank_ridge,2024-09-09,2,7138,ＴＯＲＩＣＯ,1.0,4.3010752688172005,
O01_softmax_ewma_vote_hl20,2024-09-10,1,7273,イクヨ,,,0.42682842865833814
O01_softmax_ewma_vote_hl20,2024-09-10,2,7886,ヤマト・インダストリー,0.0,-2.2881355932203418,0.21143514670242952
O02_equal_vote_control,2024-09-10,1,7273,イクヨ,,,0.2857142857142857
O02_equal_vote_control,2024-09-10,2,4268,エッジテクノロジー,0.0,0.0,0.24999999999999997
O03_follow_leader_hl20,2024-09-10,1,7273,イクヨ,,,
O03_follow_leader_hl20,2024-09-10,2,7689,コパ・コーポレーション,0.0,-1.141924959216967,
C00_daily_rank_ridge,2024-09-10,1,7273,イクヨ,,,
C00_daily_rank_ridge,2024-09-10,2,7689,コパ・コーポレーション,0.0,-1.141924959216967,
O01_softmax_ewma_vote_hl20,2024-09-11,1,4415,ブロードエンタープライズ,0.0,-1.5277777777777724,0.274375499244633
O01_softmax_ewma_vote_hl20,2024-09-11,2,4445,リビン・テクノロジーズ,1.0,1.1148272017837302,0.2651545872787208
O02_equal_vote_control,2024-09-11,1,4415,ブロードエンタープライズ,0.0,-1.5277777777777724,0.4285714285714285
O02_equal_vote_control,2024-09-11,2,4445,リビン・テクノロジーズ,1.0,1.1148272017837302,0.17857142857142855
O03_follow_leader_hl20,2024-09-11,1,4445,リビン・テクノロジーズ,1.0,1.1148272017837302,
O03_follow_leader_hl20,2024-09-11,2,7689,コパ・コーポレーション,0.0,0.0,
C00_daily_rank_ridge,2024-09-11,1,4445,リビン・テクノロジーズ,1.0,1.1148272017837302,
C00_daily_rank_ridge,2024-09-11,2,7689,コパ・コーポレーション,0.0,0.0,
O01_softmax_ewma_vote_hl20,2024-09-12,1,7069,サイバー・バズ,0.0,-2.512998266897748,0.4404456360343218
O01_softmax_ewma_vote_hl20,2024-09-12,2,4445,リビン・テクノロジーズ,0.0,-0.2739726027397249,0.24660973663384467
O02_equal_vote_control,2024-09-12,1,6227,ＡＩメカテック,0.0,-0.2504173622704497,0.3571428571428571
O02_equal_vote_control,2024-09-12,2,7069,サイバー・バズ,0.0,-2.512998266897748,0.3214285714285714
O03_follow_leader_hl20,2024-09-12,1,7069,サイバー・バズ,0.0,-2.512998266897748,
O03_follow_leader_hl20,2024-09-12,2,4445,リビン・テクノロジーズ,0.0,-0.2739726027397249,
C00_daily_rank_ridge,2024-09-12,1,7069,サイバー・バズ,0.0,-2.512998266897748,
C00_daily_rank_ridge,2024-09-12,2,4445,リビン・テクノロジーズ,0.0,-0.2739726027397249,
O01_softmax_ewma_vote_hl20,2024-09-13,1,6190,フェニックスバイオ,0.0,-1.95227765726681,0.7242440316752906
O01_softmax_ewma_vote_hl20,2024-09-13,2,8746,ＵＮＢＡＮＫＥＤ,1.0,0.917431192660545,0.19052537087310692
O02_equal_vote_control,2024-09-13,1,6190,フェニックスバイオ,0.0,-1.95227765726681,0.6428571428571427
O02_equal_vote_control,2024-09-13,2,5031,モイ,0.0,-0.727272727272732,0.21428571428571425
O03_follow_leader_hl20,2024-09-13,1,6190,フェニックスバイオ,0.0,-1.95227765726681,
O03_follow_leader_hl20,2024-09-13,2,8746,ＵＮＢＡＮＫＥＤ,1.0,0.917431192660545,
C00_daily_rank_ridge,2024-09-13,1,6190,フェニックスバイオ,0.0,-1.95227765726681,
C00_daily_rank_ridge,2024-09-13,2,8746,ＵＮＢＡＮＫＥＤ,1.0,0.917431192660545,
O01_softmax_ewma_vote_hl20,2024-09-17,1,4503,アステラス製薬,0.0,-1.6880093131548255,0.46060391547672486
O01_softmax_ewma_vote_hl20,2024-09-17,2,7886,ヤマト・インダストリー,,,0.30453172298349107
O02_equal_vote_control,2024-09-17,1,4503,アステラス製薬,0.0,-1.6880093131548255,0.3571428571428571
O02_equal_vote_control,2024-09-17,2,6184,鎌倉新書,0.0,-0.6048387096774244,0.3571428571428571
O03_follow_leader_hl20,2024-09-17,1,4503,アステラス製薬,0.0,-1.6880093131548255,
O03_follow_leader_hl20,2024-09-17,2,7886,ヤマト・インダストリー,,,
C00_daily_rank_ridge,2024-09-17,1,4503,アステラス製薬,0.0,-1.6880093131548255,
C00_daily_rank_ridge,2024-09-17,2,7886,ヤマト・インダストリー,,,
O01_softmax_ewma_vote_hl20,2024-09-18,1,4503,アステラス製薬,1.0,0.7959905660377409,0.21127404051596255
O01_softmax_ewma_vote_hl20,2024-09-18,2,3436,ＳＵＭＣＯ,1.0,2.242466713384728,0.20847000305614477
O02_equal_vote_control,2024-09-18,1,3653,モルフォ,0.0,-5.727554179566563,0.2857142857142857
O02_equal_vote_control,2024-09-18,2,3436,ＳＵＭＣＯ,1.0,2.242466713384728,0.17857142857142855
O03_follow_leader_hl20,2024-09-18,1,4507,塩野義製薬,0.0,-1.2378564713256046,
O03_follow_leader_hl20,2024-09-18,2,4503,アステラス製薬,1.0,0.7959905660377409,
C00_daily_rank_ridge,2024-09-18,1,4507,塩野義製薬,0.0,-1.2378564713256046,
C00_daily_rank_ridge,2024-09-18,2,4503,アステラス製薬,1.0,0.7959905660377409,
O01_softmax_ewma_vote_hl20,2024-09-19,1,4884,クリングルファーマ,1.0,4.830917874396135,0.5040090641251946
O01_softmax_ewma_vote_hl20,2024-09-19,2,4507,塩野義製薬,0.0,-0.2963194011228909,0.16515526590473317
O02_equal_vote_control,2024-09-19,1,4884,クリングルファーマ,1.0,4.830917874396135,0.3571428571428571
O02_equal_vote_control,2024-09-19,2,1948,弘電社,0.0,-2.140883977900554,0.3214285714285714
O03_follow_leader_hl20,2024-09-19,1,4884,クリングルファーマ,1.0,4.830917874396135,
O03_follow_leader_hl20,2024-09-19,2,4507,塩野義製薬,0.0,-0.2963194011228909,
C00_daily_rank_ridge,2024-09-19,1,4884,クリングルファーマ,1.0,4.830917874396135,
C00_daily_rank_ridge,2024-09-19,2,4507,塩野義製薬,0.0,-0.2963194011228909,
O01_softmax_ewma_vote_hl20,2024-09-20,1,5247,ＢＴＭ,1.0,1.610169491525415,0.5180078111260262
O01_softmax_ewma_vote_hl20,2024-09-20,2,4840,トライアイズ,1.0,0.3184713375796288,0.2722430547428661
O02_equal_vote_control,2024-09-20,1,5247,ＢＴＭ,1.0,1.610169491525415,0.3571428571428571
O02_equal_vote_control,2024-09-20,2,3153,八洲電機,1.0,1.4983351831298508,0.3214285714285714
O03_follow_leader_hl20,2024-09-20,1,5247,ＢＴＭ,1.0,1.610169491525415,
O03_follow_leader_hl20,2024-09-20,2,4840,トライアイズ,1.0,0.3184713375796288,
C00_daily_rank_ridge,2024-09-20,1,5247,ＢＴＭ,1.0,1.610169491525415,
C00_daily_rank_ridge,2024-09-20,2,4840,トライアイズ,1.0,0.3184713375796288,
O01_softmax_ewma_vote_hl20,2024-09-24,1,4840,トライアイズ,1.0,3.205128205128216,0.5408579962249523
O01_softmax_ewma_vote_hl20,2024-09-24,2,3092,ＺＯＺＯ,0.0,-0.2240325865580428,0.3242654883121103
O02_equal_vote_control,2024-09-24,1,4840,トライアイズ,1.0,3.205128205128216,0.3571428571428571
O02_equal_vote_control,2024-09-24,2,3461,パルマ,1.0,3.439803439803435,0.2857142857142857
O03_follow_leader_hl20,2024-09-24,1,4840,トライアイズ,1.0,3.205128205128216,
O03_follow_leader_hl20,2024-09-24,2,3092,ＺＯＺＯ,0.0,-0.2240325865580428,
C00_daily_rank_ridge,2024-09-24,1,4840,トライアイズ,1.0,3.205128205128216,
C00_daily_rank_ridge,2024-09-24,2,3092,ＺＯＺＯ,0.0,-0.2240325865580428,
O01_softmax_ewma_vote_hl20,2024-09-25,1,5247,ＢＴＭ,1.0,2.72052761747732,0.2860516480723707
O01_softmax_ewma_vote_hl20,2024-09-25,2,2372,アイロムグループ,0.0,0.0,0.2607973535707982
O02_equal_vote_control,2024-09-25,1,3696,セレス,0.0,-4.073587385019706,0.2857142857142857
O02_equal_vote_control,2024-09-25,2,4512,わかもと製薬,1.0,1.76678445229681,0.21428571428571427
O03_follow_leader_hl20,2024-09-25,1,2372,アイロムグループ,0.0,0.0,
O03_follow_leader_hl20,2024-09-25,2,5247,ＢＴＭ,1.0,2.72052761747732,
C00_daily_rank_ridge,2024-09-25,1,2372,アイロムグループ,0.0,0.0,
C00_daily_rank_ridge,2024-09-25,2,5247,ＢＴＭ,1.0,2.72052761747732,
O01_softmax_ewma_vote_hl20,2024-09-26,1,3092,ＺＯＺＯ,1.0,3.1114774366371334,0.5727809059418522
O01_softmax_ewma_vote_hl20,2024-09-26,2,4267,ライトワークス,1.0,0.2026342451874274,0.19244859624064237
O02_equal_vote_control,2024-09-26,1,3092,ＺＯＺＯ,1.0,3.1114774366371334,0.3571428571428571
O02_equal_vote_control,2024-09-26,2,7878,光・彩,0.0,-5.873015873015874,0.3571428571428571
O03_follow_leader_hl20,2024-09-26,1,3092,ＺＯＺＯ,1.0,3.1114774366371334,
O03_follow_leader_hl20,2024-09-26,2,4267,ライトワークス,1.0,0.2026342451874274,
C00_daily_rank_ridge,2024-09-26,1,3092,ＺＯＺＯ,1.0,3.1114774366371334,
C00_daily_rank_ridge,2024-09-26,2,4267,ライトワークス,1.0,0.2026342451874274,
O01_softmax_ewma_vote_hl20,2024-09-27,1,3787,テクノマセマティカル,1.0,1.6245487364620947,0.6623818310267061
O01_softmax_ewma_vote_hl20,2024-09-27,2,3224,ゼネラル・オイスター,0.0,-0.1219512195121952,0.15474724506827217
O02_equal_vote_control,2024-09-27,1,3787,テクノマセマティカル,1.0,1.6245487364620947,0.3928571428571428
O02_equal_vote_control,2024-09-27,2,3224,ゼネラル・オイスター,0.0,-0.1219512195121952,0.3571428571428571
O03_follow_leader_hl20,2024-09-27,1,3787,テクノマセマティカル,1.0,1.6245487364620947,
O03_follow_leader_hl20,2024-09-27,2,8139,ナガホリ,1.0,0.2090592334494712,
C00_daily_rank_ridge,2024-09-27,1,3787,テクノマセマティカル,1.0,1.6245487364620947,
C00_daily_rank_ridge,2024-09-27,2,8139,ナガホリ,1.0,0.2090592334494712,
