date,code,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,spec_id
2025-10-15,9948,1,0.58568302527484,1.0,3.241491085899506,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-15,8920,2,0.5843942116351368,1.0,1.8543046357615944,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-16,9022,1,0.5840187044154704,1.0,0.18648018648017572,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-16,7250,2,0.5759416260109328,1.0,2.519999999999989,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-17,9238,1,0.607762324186342,0.0,-2.1136063408190187,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-17,9022,2,0.5857731492047601,0.0,-1.355140186915893,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-20,9022,1,0.5878223452619575,0.0,-0.35137034434293835,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-20,6360,2,0.574740513016585,0.0,-0.14598540145985828,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-21,9265,1,0.5797867596900436,1.0,0.6622516556291425,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-21,9022,2,0.5795942730294985,0.0,-1.057827926657262,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-22,9022,1,0.5784072661505268,0.0,-0.2142857142857113,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-22,6360,2,0.5764955397454161,1.0,1.0339734121122657,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-23,6360,1,0.5791671251149881,1.0,1.4619883040935644,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-23,7030,2,0.5724937342677803,1.0,0.2225519287833766,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-24,6360,1,0.5810257838677756,0.0,0.0,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-24,7970,2,0.5808596817986854,0.0,-0.052301255230124966,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-27,8395,1,0.5841031799311642,1.0,2.9874213836478036,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-27,6360,2,0.5834992608116802,1.0,2.2288261515601704,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-28,6360,1,0.579565521162664,0.0,-2.7142857142857135,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-28,6471,2,0.5764783453769328,0.0,-1.9427148194271493,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-29,6360,1,0.5866769865437728,0.0,0.0,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-29,9726,2,0.5829430000873925,1.0,0.898587933247752,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-30,9022,1,0.6079306723034624,0.0,-3.510557110150092,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-30,9742,2,0.5939852464226095,1.0,1.8050541516245522,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-31,8624,1,0.5985584328803722,0.0,-1.9607843137254943,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-10-31,9726,2,0.5804456751274388,0.0,-2.16110019646365,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-04,3512,1,0.6174219394402704,1.0,0.31250000000000444,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-04,7988,2,0.6004592048987888,1.0,0.6666666666666599,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-05,7951,1,0.5787838274975976,0.0,-4.355971896955502,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-05,7030,2,0.5741747706398316,1.0,0.5079825834542806,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-06,6908,1,0.5922340497711328,0.0,-9.24242424242424,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-06,3002,2,0.5891391664152382,1.0,0.7894736842105177,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-07,4202,1,0.6045447886460348,1.0,1.8292682926829285,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-07,8065,2,0.5884573848059875,1.0,0.43310875842155205,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-10,5830,1,0.6390766730465511,1.0,1.5265534293700256,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-10,5831,2,0.6153370414732328,0.0,-0.8722300801508709,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-11,9008,1,0.6173143219768464,1.0,0.8894878706199538,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-11,7417,2,0.6013933309482509,0.0,-0.7047216349541974,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-12,8830,1,0.6062451690965508,0.0,-0.505602623667667,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-12,5019,2,0.6000308768053599,0.0,-1.0222222222222244,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-13,8551,1,0.5811157168576201,1.0,0.9732360097323589,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-13,7715,2,0.57772320494568,1.0,3.184991273996518,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
