date,model_rank,code,name,model_score,score_eligible,label,oc_return_pct,candidate_id,top_k
2024-11-22,1,8938,グローム・ホールディングス,0.1452899752608027,True,1,1.1826544021025009,C00_daily_rank_ridge,1
2024-11-25,1,8938,グローム・ホールディングス,0.13619030483494041,True,0,-0.25974025974025983,C00_daily_rank_ridge,1
2024-11-26,1,4267,ライトワークス,0.15628398837699808,True,1,0.97087378640776656,C00_daily_rank_ridge,1
2024-11-27,1,4267,ライトワークス,0.12542440256325801,True,1,1.1650485436893288,C00_daily_rank_ridge,1
2024-11-28,1,4267,ライトワークス,0.10999617781804977,True,1,1.4548981571290032,C00_daily_rank_ridge,1
2024-11-29,1,4424,Ａｍａｚｉａ,0.11488838827286303,True,0,-0.86956521739129933,C00_daily_rank_ridge,1
2024-12-02,1,4267,ライトワークス,0.1154518488539087,True,1,3.9024390243902474,C00_daily_rank_ridge,1
2024-12-03,1,4465,ニイタカ,0.11106111883536948,True,1,0.80862533692722671,C00_daily_rank_ridge,1
2024-12-04,1,4465,ニイタカ,0.1185131893822073,True,0,-0.21344717182497641,C00_daily_rank_ridge,1
2024-12-05,1,4267,ライトワークス,0.13122291059439128,True,0,0,C00_daily_rank_ridge,1
2024-12-06,1,4267,ライトワークス,0.12959727389152112,True,0,-0.097087378640781097,C00_daily_rank_ridge,1
2024-12-09,1,4267,ライトワークス,0.12363003293877818,True,1,1.4577259475218707,C00_daily_rank_ridge,1
2024-12-10,1,4267,ライトワークス,0.13869042078653013,True,1,0.67437379576107404,C00_daily_rank_ridge,1
2024-12-11,1,4267,ライトワークス,0.12275579307528567,True,1,0.48123195380174177,C00_daily_rank_ridge,1
2024-12-12,1,4267,ライトワークス,0.1150114476828011,True,1,1.9361084220716362,C00_daily_rank_ridge,1
2024-12-13,1,6898,トミタ電機,0.10768411725856269,True,0,-0.27260336210813696,C00_daily_rank_ridge,1
2024-12-16,1,9159,Ｗ ＴＯＫＹＯ,0.11205933642900397,True,0,-1.2820512820512775,C00_daily_rank_ridge,1
2024-12-17,1,9159,Ｗ ＴＯＫＹＯ,0.12393819778728365,True,1,0.69999999999998952,C00_daily_rank_ridge,1
2024-12-18,1,4267,ライトワークス,0.12123523515741534,True,1,1.4778325123152802,C00_daily_rank_ridge,1
2024-12-19,1,7345,アイ・パートナーズフィナンシャル,0.10937531704939479,True,0,0,C00_daily_rank_ridge,1
2024-12-20,1,7345,アイ・パートナーズフィナンシャル,0.12858317944307324,True,0,-1.379310344827589,C00_daily_rank_ridge,1
2024-12-23,1,7345,アイ・パートナーズフィナンシャル,0.13395547531425453,True,1,3.6231884057970953,C00_daily_rank_ridge,1
2024-12-24,1,9159,Ｗ ＴＯＫＹＯ,0.10716662713248523,True,0,-1.4609571788413045,C00_daily_rank_ridge,1
2024-12-25,1,9159,Ｗ ＴＯＫＹＯ,0.12743994972260708,True,0,-3.4907597535934309,C00_daily_rank_ridge,1
2024-12-26,1,9159,Ｗ ＴＯＫＹＯ,0.12686384797998432,True,0,-2.6687598116169498,C00_daily_rank_ridge,1
2024-12-27,1,9159,Ｗ ＴＯＫＹＯ,0.10644190290409695,True,1,2.5515743756786113,C00_daily_rank_ridge,1
2024-12-30,1,3800,ユニリタ,0.11077116702901936,True,0,0,C00_daily_rank_ridge,1
2025-01-06,1,3800,ユニリタ,0.11270357989193014,True,0,0,C00_daily_rank_ridge,1
